,P,EFFECTSIZE,TF,FDR,SNP,GENE
99,0.10806204022158153,-0.11830351576190501,EBF1,0.194268836353405,,EBF1
100,0.3929650958568059,-0.026356379107142863,E2F3,0.5111741084316174,,E2F3
101,0.45370314980249254,-0.020831133428571458,RFX3,0.5671289372531156,,RFX3
102,0.7490291291471539,0.002532969114285688,GLIS3,0.8265149011278939,,GLIS3
103,0.469633572274811,-0.01853843223809548,GATA3,0.580242251459226,,GATA3
104,0.13263016220499124,-0.15437478250095243,AHR,0.2257534675829638,,AHR
105,1.3686774042093458e-09,-0.43818688,NFE2L2,4.3797676934699063e-07,,NFE2L2
106,0.00022918830095309837,0.10608435690476192,CREB3L1,0.002365814719515854,,CREB3L1
107,0.16515160084993744,0.07374252631428574,IRF5,0.2655704134270351,,IRF5
108,0.16515160084993744,0.10144044228571425,ARID3A,0.2655704134270351,,ARID3A
109,0.0023017030722083387,0.33515241652380967,ID4,0.011508515361041693,,ID4
110,0.8844509396922481,-0.004508948619047604,ETV2,0.9310009891497348,,ETV2
111,0.0026564194540057034,0.27621564296285717,CEBPG,0.012687376496743657,,CEBPG
112,0.95107773355301,0.0812092505666667,ATF3,0.9692511934298191,,ATF3
113,0.5404835040597329,0.042536526575714294,IRF8,0.652659325657036,,IRF8
114,0.023029815035867724,0.11624921733333338,NR1I2,0.061412840095647264,,NR1I2
115,0.00045428948785680023,-0.19045731038095237,TFAP4,0.003511397830050846,,TFAP4
116,0.7294796659417734,-0.012999406523809487,RUNX3,0.8133571188200958,,RUNX3
117,0.5448032094895804,0.07306130490476181,TAL1,0.6529476668039915,,TAL1
118,0.6861170141475613,0.010813310000000076,ESR1,0.7841337304543557,,ESR1
119,0.0020471845977054312,0.25841929745780945,BATF,0.010566114052673194,,BATF
120,0.5534911134565355,-0.008255260578095239,MEIS2,0.6584280903572169,,MEIS2
121,2.413788824794903e-05,-0.2734657335887143,NFYC,0.0005941634030264376,,NFYC
122,0.009912332475162775,-0.16124165947619074,CEBPD,0.03270047826857823,,CEBPD
123,0.006332084302635881,0.10158097838095259,STAT6,0.02383843502168802,,STAT6
124,0.2956280967694756,0.11122460463095242,NR3C1,0.4185884556027973,,NR3C1
125,0.29257241653676114,0.049063233741428625,NR1D1,0.41610299240783805,,NR1D1
126,0.0007305678344479499,0.07300627076190458,HINFP,0.005195149044963199,,HINFP
127,0.05451245526954773,-0.10369471175714284,ZNF282,0.11401297834153773,,ZNF282
128,0.00047184408341308245,0.167470932095238,TCF12,0.003511397830050846,,TCF12
129,0.0035992984283354464,0.20878443909523792,HOXD8,0.015996881903713095,,HOXD8
130,0.09233130969868564,0.047597396787142865,FOXO3,0.17278373744783276,,FOXO3
131,0.09783701826193805,0.07252576704761904,EGR2,0.17688048499333434,,EGR2
132,0.006648766158274557,-0.12144296366666663,GLI2,0.024177331484634752,,GLI2
133,0.2895369162205621,-0.019309896619047695,FOXH1,0.41362416602937446,,FOXH1
134,0.00047184408341308245,0.14726618199999986,BHLHE41,0.003511397830050846,,BHLHE41
135,0.21517330106746066,-0.03697577393333337,ELF1,0.3247898884037142,,ELF1
136,0.009045068380365113,-0.1451825744285714,NR6A1,0.030150227934550376,,NR6A1
137,0.27466222435662035,0.036573554571428635,GLIS1,0.40133293056675123,,GLIS1
138,0.3018000241146783,0.07517679619047624,HSF4,0.4217292913392885,,HSF4
139,0.21517330106746066,0.058965379235033324,HOXB6,0.3247898884037142,,HOXB6
140,0.32403693157327507,0.04703094434761901,POU4F1,0.44312742779251296,,POU4F1
141,0.007498567754297715,-0.12969943585714294,MEOX1,0.026661574237502986,,MEOX1
