Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
HALLMARK_ADIPOGENESIS,194,0.3156773268753811,1.27940471676297,0.05005541189508681,0.07361089984571591,0.02634495362899306,2366,"tags=16%, list=8%, signal=15%",CCNG2/BCL6/ANGPT1/PDCD4/RIOK3/STOM/BCKDHA/ABCA1/IFNGR1/PPM1B/CAVIN2/CD36/FZD4/CAT/MYLK/RETSAT/LIFR/BCL2L13/MCCC1/ITSN1/SSPN/ADCY6/DNAJB9/RTN3/DRAM2/BAZ2A/C3/OMD/APLP2/CRAT/SLC27A1/CD151
HALLMARK_COAGULATION,123,0.3473295733662209,1.327363357314706,0.05335564231269753,0.07471016058183913,0.02673837326086875,4662,"tags=28%, list=16%, signal=23%",ANG/LRP1/FURIN/CTSB/KLF7/MAFF/ITGA2/MST1/FYN/FN1/MMP14/CLU/GSN/TIMP3/A2M/LAMP2/C3/FBN1/MMP1/MMP15/F8/CTSO/PLAT/PROC/PLEK/C9/WDR1/ADAM9/SPARC/USP11/PROS1/SERPINC1/MMP2/PDGFB
HALLMARK_FATTY_ACID_METABOLISM,148,-0.3183303527985999,-1.281221197675128,0.05379131561892418,0.07471016058183913,0.02673837326086875,1505,"tags=41%, list=5%, signal=39%",PSME1/TDO2/ELOVL5/CYP4A22/GRHPR/ADSL/BPHL/ACO2/SMS/PRDX6/EPHX1/METAP1/UBE2L6/LGALS1/KMT5A/ECH1/SUCLG1/S100A10/UROD/MDH2/SDHC/MDH1/ADIPOR2/DHCR24/PDHA1/ECI1/H2AFZ/OSTC/ACSL4/ACAA1/IDH3B/DECR1/IDH3G/ECHS1/NTHL1/APEX1/UROS/CRYZ/HSD17B10/FH/AADAT/HSD17B7/ECI2/YWHAH/CBR1/ME1/ALDH9A1/HSP90AA1/ODC1/RDH16/ACAT2/HCCS/PTS/CCDC58/IDH1/RDH11/NSDHL/SLC22A5/HSPH1/HMGCS1/IDI1
HALLMARK_INFLAMMATORY_RESPONSE,175,0.3110214802576599,1.246482578851591,0.07295504789977893,0.0975628238280621,0.03491722115951697,3301,"tags=20%, list=12%, signal=18%",HAS2/SLC7A2/IL7R/CD55/TNFSF10/ITGB8/KLF6/IL15/ABCA1/TLR1/ABI1/ACVR1B/AXL/MMP14/P2RX7/IFNAR1/PSEN1/GABBR1/BTG2/SLC31A2/P2RX4/MET/CXCL6/CCL2/CXCL8/ROS1/LAMP3/NFKBIA/OSMR/IL18RAP/RNF144B/ATP2B1/CXCL10/TAPBP/TLR3
HALLMARK_HEDGEHOG_SIGNALING,33,0.4612806633044387,1.395151426879707,0.07597173144876325,0.0975628238280621,0.03491722115951697,4653,"tags=42%, list=16%, signal=36%",DPYSL2/OPHN1/RTN1/PTCH1/NF1/TLE1/HEY1/CELSR1/VLDLR/ADGRG1/L1CAM/RASA1/CRMP1/MYH9
HALLMARK_ESTROGEN_RESPONSE_EARLY,194,0.3042089971334276,1.232924865610908,0.07609900258588843,0.0975628238280621,0.03491722115951697,3444,"tags=24%, list=12%, signal=21%",SLC7A2/SYBU/GAB2/OPN3/KLF4/NAV2/AQP3/MYB/KDM4B/TIPARP/DHRS3/IGF1R/MINDY1/OVOL2/ADD3/HR/KRT15/MAST4/MED13L/DEPTOR/ELF1/LRIG1/FLNB/B4GALT1/GREB1/FRK/CD44/AFF1/FKBP5/CELSR2/SEC14L2/SVIL/TFAP2C/WFS1/ELF3/CHPT1/AR/RETREG1/CELSR1/MYOF/SLC1A1/GJA1/DYNLT3/SLC26A2/SLC1A4/ABLIM1
HALLMARK_PROTEIN_SECRETION,94,0.3489369823488843,1.281071011074638,0.09029217719132894,0.1128652214891612,0.04039386874348927,5016,"tags=34%, list=18%, signal=28%",DST/ABCA1/STX7/ATP1A1/ARFGEF1/DOP1A/SSPN/SCAMP1/IGF2R/ICA1/VPS4B/TSG101/EGFR/LAMP2/PAM/SNAP23/TMED10/ADAM10/ARFGEF2/RAB5A/AP3B1/AP2B1/TPD52/KIF1B/VAMP4/SEC31A/CLCN3/GBF1/RAB22A/SNX2/LMAN1/RPS6KA3
HALLMARK_ESTROGEN_RESPONSE_LATE,188,-0.2818479006047799,-1.168732522267291,0.1276086956521739,0.1556203605514316,0.05569570798682816,3530,"tags=21%, list=12%, signal=19%",ALDH3B1/SEMA3B/DCXR/KCNK5/DHCR7/HPRT1/KRT19/FOXC1/TH/SORD/SIAH2/IL17RB/BTG3/SLC27A2/PKP3/MEST/PTGES/GINS2/MOCS2/SLC9A3R1/SLC29A1/XRCC3/SLC7A5/AREG/FABP5/GALE/FDFT1/RBBP8/SFN/NXT1/DUSP2/METTL3/CDC20/CISH/XBP1/FKBP4/CCND1/CDC6/PPIF/SLC22A5
HALLMARK_INTERFERON_ALPHA_RESPONSE,96,0.3263613596992652,1.203488288058716,0.1522918615528531,0.181299835181968,0.0648862568019675,1755,"tags=12%, list=6%, signal=12%",TXNIP/GBP2/IRF2/IL15/STAT2/PLSCR1/NUB1/NCOA7/ELF1/SAMD9/IRF9/EPSTI1
HALLMARK_ANDROGEN_RESPONSE,97,0.3161872735654,1.167704994351755,0.185636602287643,0.215856514287957,0.07725391037674251,2089,"tags=21%, list=7%, signal=19%",HPGD/ARID5B/SGK1/SLC38A2/SELENOP/PTK2B/BMPR1B/TNFAIP8/NDRG1/LIFR/ZBTB10/AKAP12/B4GALT1/DNAJB9/ITGAV/MAF/ZMIZ1/FKBP5/ELK4/CDC14B
HALLMARK_INTERFERON_GAMMA_RESPONSE,185,-0.2710698002839771,-1.120508492808358,0.1931694583423972,0.2186658977316417,0.0782593739250086,3514,"tags=24%, list=12%, signal=21%",RBCK1/OASL/SAMD9L/PSME2/IL4R/PARP12/PSMB10/OGFR/PSMB8/MYD88/PSMB2/PSMA2/RIPK1/MTHFD2/PSMA3/HIF1A/TRIM14/GCH1/CASP3/BST2/PML/IL15RA/NUP93/ITGB7/IFI44/APOL6/LYSMD2/PTPN1/UPP1/SOCS1/TRIM21/PDE4B/BPGM/CASP8/CASP7/IFIT1/SLAMF7/PNPT1/TNFAIP2/NLRC5/USP18/ISOC1/PNP/CDKN1A
HALLMARK_ALLOGRAFT_REJECTION,162,-0.2765229054627403,-1.125434924530615,0.1967993079584775,0.2186658977316417,0.0782593739250086,3261,"tags=23%, list=11%, signal=21%",RPS3A/IL18/ETS1/THY1/IL4R/HLA-DOB/PSMB10/TAP2/IL27RA/EREG/LYN/NME1/RPL9/EIF3D/AKT1/AARS/EIF5A/HIF1A/MTIF2/TRAF2/LIF/IL12A/DYRK3/DEGS1/CSF1/RARS/SOCS1/ABCE1/EIF3J/MRPL3/BCL3/UBE2N/IL1B/CSK/NLRP3/CCND3/GLMN/ICOSLG
HALLMARK_NOTCH_SIGNALING,30,0.4093900986981929,1.206662166537413,0.2070281124497992,0.2250305570106513,0.08053725198275943,3760,"tags=37%, list=13%, signal=32%",LFNG/TCF7L2/FZD7/NOTCH3/DLL1/MAML2/DTX4/ARRB1/FBXW11/ST3GAL6/NOTCH2
HALLMARK_IL6_JAK_STAT3_SIGNALING,74,0.3230687301406432,1.139584618837112,0.2294364051789794,0.2440812821052973,0.08735540622715904,2542,"tags=19%, list=9%, signal=17%",PIM1/IFNGR1/MAP3K8/STAT2/CD36/ACVR1B/LEPR/CD44/IRF9/IFNAR1/A2M/ACVRL1/CBL/OSMR
HALLMARK_ANGIOGENESIS,33,0.3492639044302682,1.056354782211781,0.370239497447978,0.3856661431749771,0.1380278828205181,2434,"tags=27%, list=9%, signal=25%",PTK2/APP/ITGAV/LUM/COL5A2/CXCL6/PRG2/VCAN/COL3A1
HALLMARK_PANCREAS_BETA_CELLS,29,-0.3307937139219767,-0.9924693420100174,0.4614465032875075,0.4708637788648036,0.1685196682252982,5272,"tags=31%, list=19%, signal=25%",DCX/SEC11A/STXBP1/SRP9/SPCS1/SRPRB/VDR/PDX1/MAFB
HALLMARK_SPERMATOGENESIS,108,0.2405053769561137,0.9029647894090351,0.6624976666044428,0.6624976666044428,0.2371044280479059,4329,"tags=22%, list=15%, signal=19%",IP6K1/TLE4/SIRT1/BRAF/TTK/PCSK4/ACRBP/PHF7/MLLT10/CAMK4/CCNB2/NEK2/SLC2A5/CSNK2A2/GMCL1/DMC1/CLGN/ACE/TOPBP1/STRBP/MAP7/LPIN1/ADCYAP1/YBX2
