,P,EFFECTSIZE,TF,FDR,SNP,GENE
244,0.6872001731088727,0.02175902513272454,ELF4,0.7847151154220491,,ELF4
245,0.0003516319879093264,0.21358496752083247,NR1I3,0.0018148747763062005,,NR1I3
246,0.9390875363595336,-0.0023111090443831417,GFI1,0.969380682693712,,GFI1
247,5.327809584571714e-07,-0.25155581914967085,MEIS1,1.7048990670629484e-05,,MEIS1
248,0.05956943465252328,0.07283422808861968,CREB3,0.11839887632799657,,CREB3
249,0.000501597846871601,0.10310082765534084,MLX,0.002469404784598651,,MLX
250,0.0012375660330602512,0.0909461317986835,SMAD1,0.005280281741057072,,SMAD1
251,4.930324307256478e-05,-0.0968120804928859,LBX2,0.0004264064265735332,,LBX2
252,0.672126524048672,0.03932428697239332,FOXD2,0.770897805360484,,FOXD2
253,0.8762122490035085,0.003499285317477119,ZFX,0.9284368201361679,,ZFX
254,0.000529825201827838,0.15269493655415164,SMAD2,0.0025688494634076996,,SMAD2
255,0.003720952628048318,0.09126380290393715,E2F4,0.012533735168162755,,E2F4
256,0.004692472304166051,-0.23653936221193458,SMARCC1,0.014721481738560162,,SMARCC1
257,0.9390875363595336,0.0037198780989382008,ETV1,0.969380682693712,,ETV1
258,0.37317108406312227,0.04548183408777445,FOSB,0.4914187115234532,,FOSB
259,6.330944795248136e-05,0.15107255745510936,ATF1,0.0005068927743798311,,ATF1
260,0.058778660107805566,-0.08793553314100655,PGR,0.11755732021561113,,PGR
261,1.521601164328762e-06,0.22328345117186235,ZNF589,3.246082483901359e-05,,ZNF589
262,8.248746801221774e-06,-0.2055755893131238,BRCA1,0.00013197994881954838,,BRCA1
263,0.01714352348237904,0.06589570777776597,ZNF232,0.04219944241816379,,ZNF232
264,2.0983162044353154e-06,-0.19149001926523668,TBP,4.196632408870631e-05,,TBP
265,4.687972665535763e-05,0.09029170727373112,RFX4,0.00041670868138095666,,RFX4
266,0.5197931806997398,0.02250467354640051,HEY2,0.6470713534054963,,HEY2
267,0.00014977216180114386,-0.20817668618643015,IRF1,0.0009585418355273207,,IRF1
268,3.19874588272103e-05,-0.08110986835833935,MYBL1,0.00031018141893052415,,MYBL1
