,P,EFFECTSIZE,TF,FDR,SNP,GENE
116,7.152570558826828e-05,-0.2805021937350877,RUNX3,0.0003416153102723261,,RUNX3
117,0.005420693188646251,0.08636650551228069,TAL1,0.010449529038354218,,TAL1
118,0.0014475196564074802,0.2880060936754385,ESR1,0.003405928603311718,,ESR1
119,0.6996987619977384,0.02059590948333334,BATF,0.7365250126291983,,BATF
120,0.03725791949210798,-0.050638124991228106,MEIS2,0.05787637979356579,,MEIS2
121,5.709098396035806e-06,-0.42656542335175435,NFYC,5.373269078621936e-05,,NFYC
122,0.00012358502631174814,-0.2035570816754386,CEBPD,0.0005272961122634587,,CEBPD
123,0.0006092534920680967,0.1315989267114912,STAT6,0.0016953140648851386,,STAT6
124,8.088454444829503e-05,-0.2647977420307017,NR3C1,0.00038063315034491784,,NR3C1
125,0.5690801522104891,0.01924490751578948,NR1D1,0.6131503323480018,,NR1D1
126,0.40020648336397746,-0.013708126117982444,HINFP,0.4623323995540534,,HINFP
127,0.010233418254612638,-0.1636122299622807,ZNF282,0.0181927435637558,,ZNF282
128,7.275830458403211e-06,0.1612364007543856,TCF12,6.127015122865863e-05,,TCF12
129,6.682536010432167e-07,0.23261753135789476,HOXD8,1.2578891313754668e-05,,HOXD8
130,0.25325162701805604,0.03436172026315776,FOXO3,0.30931496429686234,,FOXO3
131,0.9093318534484078,0.0009193942298245661,EGR2,0.9237656923920333,,EGR2
132,0.17524067967738755,-0.07253466829824573,GLI2,0.2270324595010689,,GLI2
133,0.21571589995676366,-0.029279339807017635,FOXH1,0.27284224500460225,,FOXH1
134,0.2688342529792359,-0.04696290136842107,BHLHE41,0.32340962764419356,,BHLHE41
135,2.6204852585733416e-06,0.19684187668105266,ELF1,3.4939803447644555e-05,,ELF1
136,0.013702086418844473,0.11198651647368418,NR6A1,0.02370090623800125,,NR6A1
137,1.634578713057078e-06,0.26981551042456137,GLIS1,2.583685056159399e-05,,GLIS1
138,0.013423656348991021,0.12252161147105262,HSF4,0.023345489302593083,,HSF4
139,0.22964861026793115,-0.026232919438596625,HOXB6,0.28706076283491394,,HOXB6
140,0.00015218713249457648,-0.17980342800789473,POU4F1,0.000616454207572968,,POU4F1
141,0.016779306557036473,0.08815734478070186,MEOX1,0.027965510928394124,,MEOX1
142,0.0012741469997700665,0.2478541244035088,ARNTL,0.003088841211563798,,ARNTL
143,1.871164463019232e-05,0.2761617350578949,RUNX2,0.00011975452563323084,,RUNX2
144,0.01781375887962057,-0.07897492285438597,PAX8,0.02953576601802374,,PAX8
145,0.08759549485522138,-0.07168627416666662,MAX,0.12294104541083702,,MAX
146,0.7998989881663106,0.017778691050000017,NFIA,0.8257021813329657,,NFIA
147,5.407511861584613e-05,0.10497564463157893,RORC,0.00027466726915985335,,RORC
148,0.9268253259755083,-0.013336404842105187,DBP,0.9385572921270969,,DBP
149,0.03861819573420963,0.10503637700526325,ZNF524,0.05941260882186097,,ZNF524
150,0.00011294934108947878,-0.1260026963798807,GATA5,0.0004951203992963454,,GATA5
151,0.024796098436318775,0.09106669166754384,ZNF350,0.03947637562000999,,ZNF350
152,0.00023574773902986564,0.40405528947543856,NR1H2,0.0008290030383467803,,NR1H2
153,4.019767183517958e-06,0.3233821634385966,FLI1,4.149437092663699e-05,,FLI1
154,0.02005145739730764,-0.10325267211228073,HIC1,0.0329049557289151,,HIC1
155,0.0003610121074467577,-0.23466262591578946,MLXIPL,0.001110806484451562,,MLXIPL
156,0.046876630586237804,0.0557573679807018,PPARD,0.0694468601277597,,PPARD
157,0.17291322345635907,0.12170155067719296,DNMT1,0.2267714405985037,,DNMT1
158,0.002889238491949047,0.10120962821052615,JDP2,0.005964879467249645,,JDP2
159,0.00012358502631174814,0.24520851108947364,MNT,0.0005272961122634587,,MNT
160,0.00026441652170167005,0.20016270219298243,GATA2,0.0009001413504737704,,GATA2
161,0.006631894297622726,-0.09180557999912288,TCF7L1,0.012483565736701603,,TCF7L1
162,0.008439410871765895,-0.08886151484210536,HIC2,0.015171974600927451,,HIC2
163,0.2883864187882641,-0.029751711983333318,ETV7,0.3430619108261878,,ETV7
164,0.07012835234078212,0.10475602747912278,SRF,0.1006326132244407,,SRF
